	Unnamed: 0	tweets	class
17021	17021	 the last thing I want to do before I die is...	2
17022	17022	  the first one :]r if i had to choose.	2
17023	17023	  yes.	2
17024	17024	 aree yhu inlovee ?? if so ... with who ?!!	2
17025	17025	 When was the last time you were at the doctor? Why?	2
17026	17026	 we&;&;ll have to make room in the book mom gave you!!!!	2
17027	17027	 If you wanted to look very sexy  how would you dress?	2
17028	17028	 If you could go on a road trip with any person  dead or alive  who would it be and where would you go?	2
17029	17029	 Would you kiss the last person you talked to on the phone?	2
17030	17030	  Off courrseeee dudee hahahahaha!!!! Awhhh lol! i think i love it 2 chuz im in it lol!!!! jk! i love yuh!!	2
17031	17031	  I do yoga. :]	2
17032	17032	  Hell yeaaa how'd youu knoww?	2
17033	17033	 What is unbelieveable to you?	2
17034	17034	 Do you think that animals dream?	2
17035	17035	  not too often unless im in the car	2
17036	17036	  if you wanna be my lover by spice girls :]	2
17037	17037	 would you like fries with that?	2
17038	17038	 Would you ever travel out of state to see a band that you like?	2
17039	17039	 What are you doing this weekend?	2
17040	17040	 lmao! V ( :	2
17041	17041	 What was the worst concert you went to?	2
17042	17042	 ....oats<br>	2
17043	17043	 Are you afraid of heights?	2
17044	17044	 have you gone nature tripping? if so  where? and how was the experience?	2
17045	17045	  iKno dat grul	2
17046	17046	 Have you ever been to Georgia<33? :]	2
17047	17047	 Do you like to dance?	2
17048	17048	  Vans sukka! (:	2
17049	17049	  kkkk :]	2
17050	17050	  fly most definantly.	2
17051	17051	 do you have a bf :)	2
17052	17052	  Star Wars.	2
17053	17053	  watt yuu meann...?	2
17054	17054	  Yeah  I wanna be with someone...	2
17055	17055	  toasted lol wat a random question !	2
17056	17056	 What was the best job you&;ve ever had?	2
17057	17057	  hahaha okay	2
17058	17058	  ummm  im not sure. i guess	2
17059	17059	 If you could bring one character to life from your favorite book  who would it be?	2
17060	17060	 Are you a morning or night person?	2
17061	17061	  i'd say honesty	2
17062	17062	  brush my teeth	2
17063	17063	 Do you believe in ghosts?	2
17064	17064	 What&;s the most spontaneous thing you&;ve ever done?	2
17065	17065	 Tabi. If you stopped hating on Texas everyone from Texas will stop getting pissed....so just stop.? It&;s that easy	2
17066	17066	 entertaiin mhee	2
17067	17067	 How many drinks does it take before you get drunk?	2
17068	17068	  Yes  we are.	2
17069	17069	  WATER!!!!!!!!!!!!!! :]	2
17070	17070	  Good morning.	2
17071	17071	 Have you broken any bones?  If so  how?	2
17072	17072	  who diz?	2
17073	17073	 who do you remember from idaho	2
17074	17074	 :D	2
17075	17075	 are you in college? what course are you taking?	2
17076	17076	 Would you be afraid to find out someone you knew was in a mental hospital before?	2
17077	17077	  yep  stop useing our jokes	2
17078	17078	 Are you nice to people you dislike?	2
17079	17079	  bahah yup that you do. but im not gonna tell the whole fuckign world what it is lol	2
17080	17080	 what is the last thing you did before you went to sleep?	2
17081	17081	  If it isn't broken  don't try to fix it :]	2
17082	17082	  Yes i do that all the time. haha	2
17083	17083	 haha connnnceidddddeddd much?	2
17084	17084	  Hahah Helllz yess! I will mamas!!<3 love u!	2
17085	17085	 Would you get high with me?	2
17086	17086	  nothing. my boo is studying and im FSing :D	2
17087	17087	 Woop I so did that Adam Turnbull one :) from adam lol! :)	2
17088	17088	  I dont. and yes i see what your saying but not really cause guys are different than how we think. I think it more the forbidden territory to them so that's why they get so turned on when thinkin about doing it in the butt. haha Just don't do it  if your not comfortable doing it.	2
17089	17089	  haha well you are the only ninja i know ;)	2
17090	17090	  causes they can't have violence in the kids show. come on you knew that..hahah	2
17091	17091	  babaysitting and lawn mowing until i was of age to get a legal job. and that was a gold star chili the restuarant.	2
17092	17092	 Awhh shit Dx who your man.?	2
17093	17093	 Okay I am done spamming for right now. I will more later tonight. My husband is cooking dinner and I am about to eat. But please spam me back. And I hope you all have a great night! <3 -ChloroformGRL	2
17094	17094	  No I don't know anyone and yes I did know that.	2
17095	17095	  I like to think so. :/	2
17096	17096	  nope. ive been lucky	2
17097	17097	  timothy. Lastnight for both.	2
17098	17098	  Others what?	2
17099	17099	 Okay well my computer won&;t let me ask you anymore question right now emahsnouoy haha so i&;ll hit you up later? :]	2
17100	17100	  Alone and in my sleep	2
17101	17101	 Do you take any dare?	2
17102	17102	  I have no idea. Haven't seen the commerical.	2
17103	17103	 Can you ride a horse?	2
17104	17104	 Tabi. You know I like u  but I&;m starting to get that u don&;t like me. I like you alot. Justin boy is just some crush  while I&;m open right here ready to love u. Pryce	2
17105	17105	  lol how ya kno	2
17106	17106	  Stephanieeeeey(:	2
17107	17107	 I am done spamming for right now. I am still sort of tired. Leave me things. I will spam more later <3	2
17108	17108	 DO YOU GO WIT ANYBODY AT THIS MOMENT	2
17109	17109	 Have you ever been on the guestlist for any event?	2
17110	17110	  pirateesss .	2
17111	17111	 Do you like pasta?	2
17112	17112	 Do you have one or more Britney Spears C.D.?	2
17113	17113	 Do the Alphabet song and Twinkle  Twinkle Little Star have the same tune?	2
17114	17114	  What's cute?	2
17115	17115	  no but i should more often im sure	2
17116	17116	  stalker?	2
17117	17117	  :] your fine.	2
17118	17118	  they are yummy	2
17119	17119	 If you could change your name  what would you change it to?	2
17120	17120	  yes i would. i would love the opportunie of saving another persons life. and everyone gets hurt..but is being hurt worth not saving another beings life? I dont think so. I'll save them!! :)	2
17121	17121	  Both! I love tea <3	2
17122	17122	  Oh Most Definantly.	2
17123	17123	  no	2
17124	17124	 Have you ever cried from being so mad?	2
17125	17125	  thats really a hard question. and to be honest i dont think i could care for the amount of children that are being abused and self sacrifice my entire life for them. thats really harsh and makes me sound awful but that exact senario is happening next to my parents house and when i was about 18 i thought that is something i would have been willing to do but now i see them and how far they are that it would almost be mear unfair and unsuccessful on my part for them. its all they know. and if the state wont do anything its sad to say but what could i do by ripping them from the only home they do know and tell them its all wrong. i guess im not that selfless. and its like 12 kids. so that would be a lot. idk. but rightnow  i dont think so. just because im not in any way capable of taking care of them any better rightnow anyways. other than the not abusing them but whats worse?	2
17126	17126	 What was the last thing to scare you?	2
17127	17127	  yeah. my boo just did but only cause ive been laying around like a hermet crab sick as a dog for the last couple weeks.	2
17128	17128	  easy Short Stack<3	2
17129	17129	  elmo. cause he laughs so much =D	2
17130	17130	 I am going to go to bed now. I still ahve alot of stuff on my mind. Ehhh... well have a good/day. <3 Leave me things.	2
17131	17131	 Favorite brand of clothes?	2
17132	17132	 If you could put somebody on a postage stamp  who would you choose?	2
17133	17133	  stalkerrrr	2
17134	17134	  not really	2
17135	17135	 W3N YUH L0$T Y@ VIRGINITY!	2
17136	17136	 Are you good at giving directions?	2
17137	17137	  bravest? idk off the top of my head. im pretty brave but idk if ive really had to opportunity to be brave yet....	2
17138	17138	 Who is ur lover???	2
17139	17139	  Okay. Will do :)	2
17140	17140	 lolss yew nastyy	2
17141	17141	 Bright room or dark room?	2
17142	17142	  Nope. I don't want to be a doctor. Only a nurse. traveling nurse actually :]	2
17143	17143	  Ewwiee! Nothing haha(:	2
17144	17144	  Marissa Nicole Gomez!(:	2
17145	17145	  Yogurt!! and blueberry :]	2
17146	17146	  iAnit flaw so juz chill	2
17147	17147	 Did you ever get in trouble for talking in class?	2
17148	17148	 What brand of shampoo and conditioner do you use?	2
17149	17149	 Do you like ketchup?	2
17150	17150	 Do you feel weird being around people you do not know?	2
17151	17151	 Tabithaaaaaa I love youuuuuuuuuuuuuu <3	2
17152	17152	 I didn&;t say the question after the one about texas!! I promise! And I was just joking around......because u strongly dislike texas!!	2
17153	17153	 lmfaoo wow	2
17154	17154	  im sooo hungry now. idk of any right now haha im eating grapes.	2
17155	17155	 What do you do when you have alot on your mind?	2
17156	17156	  Juno  Sweet november  mr. deeds :]	2
17157	17157	 Have you ever ran with scissors in your hand?	2
17158	17158	 Would you rather date a lot of different people  or be in a committed relationship?	2
17159	17159	  Sometimes if im looking forward to gettin the call from that particular person.	2
17160	17160	  Yes. Standing over the border line. Ive been in Ohio and indiana at the same time :)	2
17161	17161	 Favorite board game?	2
17162	17162	  Hahaha I like everything thats etiable. :D soooo like chipotle is one of my many favoritees :) r r Buuuuut I really enjoy tacos  kung pao  chicken veggie penne-my creation ;] cajun rice. Pancakes always. I love ALL veggies and fruit is awesome. hahar I also like to try new foods. Exotic things noone would ever try! Ive had Sate Torpedo ;) haha I wouldn't suggest it.r r I don't eat fast food or frozen gourmet meals. Processed food grosses me out :P yukkkkie.	2
17163	17163	  ummmmmm  i would like to move back to idaho falls because it was really pretty and i miss all my friends.. but i guess california or new jersey or new york would be cool. :) p.s. who is this? i love the questions	2
17164	17164	 What were you like as a kid?	2
17165	17165	  Not really. I wanna go back to gatliburg..i gotta necklace from one of the gem places up in the mountians and the head on the necklace broke. so i wanna get it fixed. :] haha but other than that. the beach would be nice but were tyring to get a house around here so idk if money will work.	2
17166	17166	  nope	2
17167	17167	 If you had A Big Win in the Lottery  how long would you wait to tell people?	2
17168	17168	 Have u evr listened 2 a song repeatedly just b/c it reminded u of ur crush?	2
17169	17169	  yes	2
17170	17170	  i know alot of pretty people.	2
17171	17171	  Crap this is hard  haha umm &quot;People Need Inspiration&quot;- The Last Song <33	2
17172	17172	  not too often.	2
17173	17173	  scorpion as long as i wouldnt die	2
17174	17174	  i guess the other people in it?	2
17175	17175	  Stupidity.	2
17176	17176	  Hells yeah you go back!	2
17177	17177	 Do you miss your hometown?	2
17178	17178	  hahahah what	2
17179	17179	  oh god um um um um maybe london =] i dont no somewhere where there is alot of clothes =] =] =]	2
17180	17180	 guess who  r u obsest wiv short stack	2
17181	17181	 If you had to give up one favorite food  what would the most difficult?	2
17182	17182	  Yes :)	2
17183	17183	 How does Freddy Kruger wipe his butt?	2
17184	17184	 Do you like traveling? How often do you think you ride in a car?	2
17185	17185	 I love you tabi!!!!	2
17186	17186	  Well i do now :p	2
17187	17187	 What is answer you hate hearing?	2
17188	17188	 What award would you love to win and for what achievement?	2
17189	17189	 ahahaahahahaha. yourr a funny kid.	2
17190	17190	  positive :]	2
17191	17191	  uhhh not really anything.	2
17192	17192	  i have no idea. but its prolly because of where our priorities lay.... compared to the others that dont think. where are theirs?	2
17193	17193	  something to make me money.....like lots of money.	2
17194	17194	  :) hey thank you  that means alot. is this who i think it is?r but really thank you	2
17195	17195	  Give me a hint :)	2
17196	17196	  im pretty fit :)	2
17197	17197	  I haven't been online for like three weeks hhaha	2
